Transaction Type,Account,ClOrdID,Sec ID,Side,Qty,TPx,Exec Broker,Clearing Broker,Give-up Ref
D01,052G1135,F2 ZN\M09,ty,SELL,1,119.45312500,MS,MS,00000002
D01,052G1135,F2 ZN\M09,ty,SELL,1,119.45312500,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,SELL,1,119.45312500,MS,MS,00000003
D01,052G1135,F2 ZN\M09,ty,SELL,1,119.45312500,MS,MS,00000004
D01,052G1135,F2 ZN\M09,ty,BUY,1,119.46875000,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,SELL,1,119.14062500,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,SELL,1,119.14062500,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,SELL,1,119.14062500,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,SELL,1,119.14062500,MS,MS,00000002
D01,052G1135,F2 ZN\M09,ty,SELL,1,119.14062500,MS,MS,00000006
D01,052G1135,F2 ZN\M09,ty,SELL,1,119.12500000,MS,MS,00000005
D01,052G1135,F2 ZN\M09,ty,SELL,1,119.12500000,MS,MS,00000004
D01,052G1135,F2 ZN\M09,ty,SELL,1,119.12500000,MS,MS,00000003
D01,052G1135,F2 ZN\M09,ty,SELL,1,119.12500000,MS,MS,00000005
D01,052G1135,F2 ZN\M09,ty,BUY,1,119.06250000,MS,MS,00000006
D01,052G1135,F2 ZN\M09,ty,BUY,1,119.06250000,MS,MS,00000005
D01,052G1135,F2 ZN\M09,ty,BUY,1,119.06250000,MS,MS,00000005
D01,052G1135,F2 ZN\M09,ty,BUY,1,119.06250000,MS,MS,00000004
D01,052G1135,F2 ZN\M09,ty,BUY,1,119.06250000,MS,MS,00000003
D01,052G1135,F2 ZN\M09,ty,BUY,1,119.06250000,MS,MS,00000002
D01,052G1135,F2 ZN\M09,ty,BUY,1,119.06250000,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,BUY,1,119.06250000,MS,MS,00000004
D01,052G1135,F2 ZN\M09,ty,BUY,1,119.06250000,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,BUY,1,119.06250000,MS,MS,00000003
D01,052G1135,F2 ZN\M09,ty,BUY,1,119.06250000,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,BUY,1,119.06250000,MS,MS,00000002
D01,052G1135,F2 ZN\M09,ty,BUY,1,119.06250000,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,BUY,1,119.06250000,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,BUY,1,119.06250000,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,BUY,1,119.06250000,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,BUY,1,119.06250000,MS,MS,00000002
D01,052G1135,F2 ZN\M09,ty,BUY,1,119.06250000,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,BUY,1,119.06250000,MS,MS,00000003
D01,052G1135,F2 ZN\M09,ty,BUY,1,119.06250000,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,BUY,1,119.06250000,MS,MS,00000004
D01,052G1135,F2 ZN\M09,ty,BUY,1,119.06250000,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,BUY,1,119.06250000,MS,MS,00000002
D01,052G1135,F2 ZN\M09,ty,BUY,1,119.06250000,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,BUY,1,119.06250000,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,BUY,1,119.06250000,MS,MS,00000006
D01,052G1135,F2 ZN\M09,ty,BUY,1,119.00000000,MS,MS,00000005
D01,052G1135,F2 ZN\M09,ty,SELL,1,119.00000000,MS,MS,00000006
D01,052G1135,F2 ZN\M09,ty,SELL,1,119.00000000,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.96875000,MS,MS,00000003
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.96875000,MS,MS,00000002
D01,052G1135,F2 ZN\M09,ty,SELL,1,118.96875000,MS,MS,00000005
D01,052G1135,F2 ZN\M09,ty,SELL,1,118.96875000,MS,MS,00000002
D01,052G1135,F2 ZN\M09,ty,SELL,1,118.96875000,MS,MS,00000003
D01,052G1135,F2 ZN\M09,ty,SELL,1,118.96875000,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,SELL,1,118.96875000,MS,MS,00000002
D01,052G1135,F2 ZN\M09,ty,SELL,1,118.96875000,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,SELL,1,118.96875000,MS,MS,00000004
D01,052G1135,F2 ZN\M09,ty,SELL,1,118.96875000,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,SELL,1,118.96875000,MS,MS,00000003
D01,052G1135,F2 ZN\M09,ty,SELL,1,118.96875000,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,SELL,1,118.96875000,MS,MS,00000002
D01,052G1135,F2 ZN\M09,ty,SELL,1,118.96875000,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,SELL,1,118.96875000,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,SELL,1,118.96875000,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,SELL,1,118.96875000,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,SELL,1,118.96875000,MS,MS,00000002
D01,052G1135,F2 ZN\M09,ty,SELL,1,118.96875000,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,SELL,1,118.96875000,MS,MS,00000004
D01,052G1135,F2 ZN\M09,ty,SELL,1,118.98437500,MS,MS,00000003
D01,052G1135,F2 ZN\M09,ty,SELL,1,118.98437500,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,SELL,1,118.98437500,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,SELL,1,118.98437500,MS,MS,00000002
D01,052G1135,F2 ZN\M09,ty,SELL,1,118.98437500,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,SELL,1,118.98437500,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,SELL,1,118.98437500,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.96875000,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.96875000,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.96875000,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.96875000,MS,MS,00000002
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.96875000,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.96875000,MS,MS,00000004
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.96875000,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.96875000,MS,MS,00000003
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.96875000,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.96875000,MS,MS,00000002
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.96875000,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.96875000,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.96875000,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.96875000,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.96875000,MS,MS,00000002
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.96875000,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.96875000,MS,MS,00000003
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.96875000,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.96875000,MS,MS,00000004
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.96875000,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.96875000,MS,MS,00000002
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.96875000,MS,MS,00000004
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.93750000,MS,MS,00000005
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.87500000,MS,MS,00000003
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.87500000,MS,MS,00000002
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.87500000,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.89062500,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.89062500,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.89062500,MS,MS,00000003
D01,052G1135,F2 ZN\M09,ty,SELL,1,118.84375000,MS,MS,00000003
D01,052G1135,F2 ZN\M09,ty,SELL,1,118.84375000,MS,MS,00000004
D01,052G1135,F2 ZN\M09,ty,SELL,1,118.84375000,MS,MS,00000005
D01,052G1135,F2 ZN\M09,ty,SELL,1,118.84375000,MS,MS,00000002
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.84375000,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.84375000,MS,MS,00000002
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.84375000,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.84375000,MS,MS,00000006
D01,052G1135,F2 ZN\M09,ty,SELL,1,118.82812500,MS,MS,00000006
D01,052G1135,F2 ZN\M09,ty,SELL,1,118.82812500,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,SELL,1,118.82812500,MS,MS,00000002
D01,052G1135,F2 ZN\M09,ty,SELL,1,118.82812500,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,SELL,1,118.82812500,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.81250000,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.81250000,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.81250000,MS,MS,00000002
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.81250000,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.81250000,MS,MS,00000005
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.81250000,MS,MS,00000004
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.81250000,MS,MS,00000004
D01,052G1135,F2 ZN\M09,ty,SELL,1,118.78125000,MS,MS,00000004
